Student Name/Gender/Student No./Gapps Account/Guardian1 Email/Guardian2 Email/Grade/ Course 1/Course 1 Title/Course 1 Credit Value/Course 2/Course 2 Title//Course 2 Credit Value/Course 3/Course 3 Title/Course 3 Credit Value/Course 4/Course 4 Title/Course 4 Credit Value/Course 5/Course 5 Title/Course 5 Credit Value/Course 6/Course 6 Title/Course 6 Credit Value/Course 7/Course 7 Title/Course 7 Credit Value/Course 8/Course 8 Title/Course 8 Credit Value/Course 9/Course 9 Title/Course 9 Credit Value/Course 10/Course 10 Title/Course 10 Credit Value/Course 11/Course 11 Title/Course 11 Credit Value/Total Courses/Alternate Course 1/Alternate Course 1 Title/Alternate Course 1 Credit Value/Alternate Course 2/Alternate Course 2 Title/Alternate Course 2 Credit Value/Alternate Course 3/Alternate Course 3 Title/Alternate Course 3 Credit Value
"Adel,Fayette"/F/236405952/236405952@gapps.yrdsb.ca///11/ADB3M1/Drama - Musical Theatre/1/DCO3OC/Creating Opportunities through Co-o//2/ENG3U1/English/1/ENG4U1/English/1/MCR3U1/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/HFC3M1/Food and Culture (Alternate)/1//////
"Bella,Caye"/M/339546936/339546936@gapps.yrdsb.ca///12/ENG4U1/English/1/HFA4U1/Nutrition and Health//1/MHF4U1/Advanced Functions/1/PPL4O9/Healthy Active Living Education/1/PSK4U1/Introductory Kinesiology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1//////////8/PAF4O9/Personal & Fitness Activities-Male (Alternate)/1//////
"Harriott,Christiane"/M/331324608/331324608@gapps.yrdsb.ca///10/ADA2O1/Drama/1/BBI2O1/Introduction to Business//1/CHC2DG/Canadian History Since World War I/1/ENG2DG/English/1/ICS2OG/Intro to Computer Studies/1/MPM2DG/Principles of Mathematics/1/PPL2O9/Healthy Active Living Education-Male/1/SCH3U1/Chemistry/1//////////8/TEJ2O1/Computer Technology (Alternate)/1/SPH3U1/Physics (Alternate)/1///
"Annissa,Berenice"/F/173288328/173288328@gapps.yrdsb.ca///12/BBB4M1/International Business Fundamentals/1/CLN4U1/Canadian and International Law//1/ENG4U1/English/1/HZT4U1/Philosophy: Questions and Theories/1/MCV4U1/Calculus and Vectors/1///////////////////5/CIA4U1/Analysing Current Economic Issues (Alternate)/1//////
"Jo,Marilin"/F/334264872/334264872@gapps.yrdsb.ca///10/AWJ2O1/Visual Arts- Stage Design/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/TEJ2O1/Computer Technology (Alternate)/1/AMI2O1/Instrumental Music-Band (Alternate)/1///
"Cherlyn,Dodi"/M/173278416/173278416@gapps.yrdsb.ca///12/BBB4M1/International Business Fundamentals/1/BOH4M1/Business Leadership:  Management Fu//1/DCO3OC/Creating Opportunities through Co-o/2/ENG4C1/English/1/HFA4U1/Nutrition and Health/1/IDC4U1/Interdisciplinary Studies/1////////////////6/CPW4U1/Canadian and World Politics (Alternate)/1/MCF3M1/Functions and Applications (Alternate)/1///
"Keri,Holly-Anne"/M/240574332/240574332@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1P1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/GLS1O1/Learning Strategies 1: Skills for Success in Secondary School (Alternate)/1/TIJ1O1/Exploring Technologies (Alternate)/1///
"Flossie,Dagmar"/M/238011156/238011156@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/PPL3O9/Healthy Active Living Education-Male/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/TEJ2O1/Computer Technology (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Pavia,Atalanta"/F/172965288/172965288@gapps.yrdsb.ca///12/ENG4U1/English/1/HFA4U1/Nutrition and Health//1/HHG4M1/Issues in Human Growth and Development/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PSK4U1/Introductory Kinesiology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1//////////8/HZT4U1/Philosophy: Questions and Theories (Alternate)/1//////
"Ardath,Marabel"/F/172903008/172903008@gapps.yrdsb.ca///12/ENG4U1/English/1/HFA4U1/Nutrition and Health//1/HHG4M1/Issues in Human Growth and Development/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/////////////7/HZT4U1/Philosophy: Questions and Theories (Alternate)/1/PSK4U1/Introductory Kinesiology (Alternate)/1///
"Dania,Sarena"/F/355437600/355437600@gapps.yrdsb.ca///10/AWJ2O1/Visual Arts- Stage Design/1/BBI2O1/Introduction to Business//1/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1///////9/////////
"Berta,Susanetta"/M/342157980/342157980@gapps.yrdsb.ca///9/ADA1O1/Drama/1/CGC1D2/Issues in Canadian Geography//1/ENG1D2/English/1/FSF1D2/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D2/Science/1/TIJ1O1/Exploring Technologies/1//////////8/////////
"Allegra,Nessa"/M/337354692/337354692@gapps.yrdsb.ca///9/AMI1O1/Instrumental Music-Band/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W7/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D7/Science/1/TIJ1O1/Exploring Technologies/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Fredia,Berte"/M/176170188/176170188@gapps.yrdsb.ca///11/DCO3OC/Creating Opportunities through Co-o/2/ENG3U1/English//1/HFC3M1/Food and Culture/1/IDC3O1/Interdisciplinary Studies/1/MBF3C1/Foundations for College Mathematics/1/PAF3O9/Personal and Fitness Activities-Male/1/SBI3C1/Biology/1/////////////7/PPL3O9/Healthy Active Living Education-Male (Alternate)/1/GPP3O1/Leadership and Peer Support (Alternate)/1///
"Serene,Rosetta"/M/348890136/348890136@gapps.yrdsb.ca///11/BMI3C1/"Marketing:Goods, Services, Events"/1/COP3X#/Co Op Sem 1 or 2 Am or Pm//2/ENG3UE/English/1/MCR3U6/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/ICS3U1/Introduction to Computer Science (Alternate)/1/PAF3O9/Personal and Fitness Activities-Male (Alternate)/1///
"Lexy,Perrine"/F/349570572/349570572@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1P1/Geography of Canada//1/ENG1D1/English/1/FSF1O1/Core French/1/MTH1W7/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D7/Science/1/TIJ1O1/Exploring Technologies/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1//////
"Lynea,Marcellina"/M/331311228/331311228@gapps.yrdsb.ca///10/AMR2O1/Repertoire/1/BBI2O1/Introduction to Business//1/CHC2DG/Canadian History Since World War I/1/ENG2DG/English/1/HFN2O1/Food and Nutrition/1/ICS2OG/Intro to Computer Studies/1/MCR3U6/Functions/1/MPM2DG/Principles of Mathematics/1/SNC2DG/Science/1///////9/AMI2O1/Instrumental Music-Band (Alternate)/1/BAF3M1/Financial Accounting Fundamentals (Alternate)/1///
"Phelia,Lavina"/F/238048164/238048164@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/BMI3C1/"Marketing:Goods, Services, Events"//1/BOH4M1/Business Leadership:  Management Fu/1/CGG3O1/Travel and Tourism:A Geographic Perspective/1/CLU3M1/Understanding Canadian Law/1/HFC3M1/Food and Culture/1/MCR3U1/Functions/1/SBI3U1/Biology/1//////////8/AVI3M1/Visual Arts (Alternate)/1/AWC3O1/Visual Arts- Ceramics (Alternate)/1///
"Vale,Fredrika"/F/347275488/347275488@gapps.yrdsb.ca///11/AMV3M1/Music - Vocal/Choral/1/COP3X#/Co Op Sem 1 or 2 Am or Pm//2/ENG3U1/English/1/HFC3M1/Food and Culture/1/MCR3U1/Functions/1/SBI3U6/Biology/1/SCH3U6/Chemistry/1/////////////7/IDC3O1/Interdisciplinary Studies (Alternate)/1/CLU3M1/Understanding Canadian Law (Alternate)/1///
"Kayla,Damara"/M/351406128/351406128@gapps.yrdsb.ca///10/CHC2P1/Canadian History Since World War I/1/CHV2OL/Civics and Citizenship//0.5/ENG1D1/English/1/GLC2OL/Career Studies/0.5/ICS3U1/Introduction to Computer Science/1/MCR3U6/Functions/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TEJ2O1/Computer Technology/1///////9/AWC2O1/Visual Arts- Ceramics (Alternate)/1/ICS2O1/Introduction to Computer Studies (Alternate)/1///
"Luci,Brittne"/M/344243208/344243208@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/AMI1O4/Instrumental Music-Band (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Sheelagh,Donny"/M/241082328/241082328@gapps.yrdsb.ca///9/ADA1O1/Drama/1/CGC1DG/Issues in Canadian Geography//1/ENG1DG/English/1/FSF1DG/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1WG/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1DG/Science/1//////////8/AVI1O1/Visual Arts (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Kirbee,Amabel"/F/173898828/173898828@gapps.yrdsb.ca///12/ALEP2K/ALEP SEM 2-1 CREDIT IN SCHOOL/0/COP3X#/Co Op Sem 1 or 2 Am or Pm//2/ENG4C1/English/1/GLE4O1/Advanced Learning Strategies:Skills for Success After Secondary School (Identifi/1/GWL3OK/Designing Your Future/1/PPZ3CK/Health for Life/1////////////////6/////////
"Pam,Robinet"/M/330902160/330902160@gapps.yrdsb.ca///11/ADB3M1/Drama - Musical Theatre/1/AWQ3O1/Visual Arts - Photography//1/ENG3U1/English/1/MCR3U1/Functions/1/PPL3O9/Healthy Active Living Education-Male/1/SBI4U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/CLU3M1/Understanding Canadian Law (Alternate)/1//////
"Dalila,Nadiya"/M/173375604/173375604@gapps.yrdsb.ca///12/BAT4M1/Financial Accounting Principles/1/CIA4U1/Analysing Current Economic Issues//1/ENG4U1/English/1/IDC4U1/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1////////////////6/BBB4M1/International Business Fundamentals (Alternate)/1//////
"Kacey,Tillie"/M/238072716/238072716@gapps.yrdsb.ca///12/BAT4M1/Financial Accounting Principles/1/BBB4M1/International Business Fundamentals//1/BOH4M1/Business Leadership:  Management Fu/1/CGW4UE/World Issues:  A Geographic Perspective/1/ENG4U1/English/1/ICS4UE/Computer Science/1/MDM4UE/Mathematics of Data Management/1/////////////7/IDC4U3/Interdisciplinary Studies (Alternate)/1/TEJ4M1/Computer Engineering Technology (Alternate)/1///
"Maudie,Brigida"/M/339373512/339373512@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/PAF2O9/Personal and Fitness Activities-Male/1/SNC2D1/Science/1///////9/ICS2O1/Introduction to Computer Studies (Alternate)/1/ADB2O1/Drama - Musical Theatre (Alternate)/1///
"Rozella,Robbyn"/F/339378636/339378636@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/DCO3OC/Creating Opportunities through Co-o//2/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/////////////7/CLU3M1/Understanding Canadian Law (Alternate)/1/AMV3M1/Music - Vocal/Choral (Alternate)/1///
"Olga,Ines"/M/239588892/239588892@gapps.yrdsb.ca///12/ENG4U1/English/1/HFA4U1/Nutrition and Health//1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/////////
"Abbye,Glyn"/F/239789664/239789664@gapps.yrdsb.ca///9/AMI1O1/Instrumental Music-Band/1/AMR1O1/Repertoire//1/CGC1DG/Issues in Canadian Geography/1/ENG1DG/English/1/FSF1DG/Core French/1/ICS2OG/Intro to Computer Studies/1/MTH1WG/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1DG/Science/1///////9/BTT1O1/Information and Communication Techn (Alternate)/1/HIF1O1/"Individual, Family and Social Living (Alternate)"/1///
"Kate,Jessamine"/M/349330884/349330884@gapps.yrdsb.ca///10/AVI1O1/Visual Arts/1/BBI2O1/Introduction to Business//1/CHC2DG/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship/0.5/ENG2DG/English/1/GLC2O1/Career Studies/0.5/MPM2DG/Principles of Mathematics/1/PAI2O1/Individual & Small Group Activities/1/SNC2DG/Science/1///////9/ICS2O1/Introduction to Computer Studies (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Elka,Kat"/M/241133208/241133208@gapps.yrdsb.ca///12/ENG4U1/English/1/HSB4U1/Challenge and Change in Society//1/IDC4U3/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PSK4U1/Introductory Kinesiology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1//////////8/PAF4O9/Personal & Fitness Activities-Male (Alternate)/1/ADB4M1/Drama - Musical Theatre (Alternate)/1///
"Guinevere,Rozanna"/M/237668208/237668208@gapps.yrdsb.ca///12/AVI4M1/Visual Arts/1/AWQ4M1/Visual Arts - Photography//1/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/IDC4U1/Interdisciplinary Studies/1/MHF4U1/Advanced Functions/1/SPH4U1/Physics/1////////////////6/////////
"Estele,Beatrice"/M/173477772/173477772@gapps.yrdsb.ca///12/MCV4U1/Calculus and Vectors/1/MDM4U1/Mathematics of Data Management//1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1////////////////6/PPL4O9/Healthy Active Living Education (Alternate)/1//////
"Marjy,Cher"/F/347266668/347266668@gapps.yrdsb.ca///12/ADA4M1/Drama/1/BBB4M1/International Business Fundamentals//1/CGC1D1/Issues in Canadian Geography/1/CIA4U1/Analysing Current Economic Issues/1/IDC4UE/Interdisciplinary Studies/1/MCR3U1/Functions/1/MHF4U1/Advanced Functions/1/PAF4O8/Personal & Fitness Activities-Female/1//////////8/////////
"Tommie,Oralie"/M/238224288/238224288@gapps.yrdsb.ca///12/ENG4U1/English/1/ICS4UE/Computer Science//1/MCV4U1/Calculus and Vectors/1/MDM4U1/Mathematics of Data Management/1/MHF4U1/Advanced Functions/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/IDC4U3/Interdisciplinary Studies (Alternate)/1/CIA4U1/Analysing Current Economic Issues (Alternate)/1///
"Klarika,Bea"/M/175869324/175869324@gapps.yrdsb.ca///11/AVI2O1/Visual Arts/1/BAF3M1/Financial Accounting Fundamentals//1/ENG3U1/English/1/ICS3U1/Introduction to Computer Science/1/MCR3U1/Functions/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1//////////8/TEJ3M1/Computer Engineering Technology (Alternate)/1/PAF3O9/Personal and Fitness Activities-Male (Alternate)/1///
"Christabel,Alix"/M/241123104/241123104@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/PPL2O9/Healthy Active Living Education-Male/1/SNC2D1/Science/1///////9/FSF2D1/Core French (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Shelli,Rhoda"/M/239511576/239511576@gapps.yrdsb.ca///12/FSF4U1/Core French/1/MHF4U1/Advanced Functions//1/PPL4O9/Healthy Active Living Education/1/PSK4U1/Introductory Kinesiology/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/HHG4M1/Issues in Human Growth and Development (Alternate)/1//////
"Selma,Daloris"/F/337790784/337790784@gapps.yrdsb.ca///10/ADA2O1/Drama/1/ADB2O1/Drama - Musical Theatre//1/AWJ2O1/Visual Arts- Stage Design/1/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1///////9/AWC2O1/Visual Arts- Ceramics (Alternate)/1//////
"Faun,Moll"/M/172224072/172224072@gapps.yrdsb.ca///12/BMI3C1/"Marketing:Goods, Services, Events"/1/HFA4C1/Nutrition and Health//1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS3C1/Introduction to Computer Programming/1/MFM2P1/Foundations of Mathematics/1/PPL4O9/Healthy Active Living Education/1/YYY4X1/Dual Credit - College-Delivered/0/YYY4X2/Dual Credit - College-Delivered/0/ZREMOT/Remote Holding Code/0///////9/////////
"Elbertina,Laverne"/M/238018980/238018980@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2P1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/FSF2D1/Core French (Alternate)/1/HFN2O1/Food and Nutrition (Alternate)/1///
"Kristy,Audrey"/F/334721088/334721088@gapps.yrdsb.ca///11/ADA3M1/Drama/1/BMI3C1/"Marketing:Goods, Services, Events"//1/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/ENG3U1/English/1/HFC3M1/Food and Culture/1/MCF3M1/Functions and Applications/1/PAF3O8/Personal and Fitness Activities-Female/1/////////////7/HPW3C1/Living and Working with Children (Alternate)/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1///
"Kirsteni,Chandra"/M/333294576/333294576@gapps.yrdsb.ca///12/BBB4M1/International Business Fundamentals/1/CIA4U1/Analysing Current Economic Issues//1/ENG4U1/English/1/IDC4U1/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1///////////////////5/////////
"Moyra,Jeanette"/M/238087656/238087656@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/PPL2O9/Healthy Active Living Education-Male/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/ADA2O1/Drama (Alternate)/1/BBI2O1/Introduction to Business (Alternate)/1///
"Leta,Margarethe"/F/331152540/331152540@gapps.yrdsb.ca///9/ADB2O1/Drama - Musical Theatre/1/AVI1O1/Visual Arts//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W7/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D7/Science/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1/AMV1O1/Music - Vocal/Choral (Alternate)/1///
"Phillis,Heidi"/M/239869476/239869476@gapps.yrdsb.ca///10/BAF3M1/Financial Accounting Fundamentals/1/BBI2O7/Introduction to Business//1/CHV2O1/Civics and Citizenship/0.5/ENG2DG/English/1/GLC2O1/Career Studies/0.5/IDC3OE/Interdisciplinary Studies/1/MCR3U6/Functions/1/MPM2DG/Principles of Mathematics/1/SNC2DG/Science/1///////9/SPH3U1/Physics (Alternate)/1//////
"Gusti,Eddy"/F/332138844/332138844@gapps.yrdsb.ca///9/AMR1O1/Repertoire/1/AVI1O1/Visual Arts//1/CGC1DG/Issues in Canadian Geography/1/ENG1DG/English/1/FSF1DG/Core French/1/MTH1WG/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1DG/Science/1/TIJ1O1/Exploring Technologies/1///////9/AMV1O1/Music - Vocal/Choral (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Frankie,Neilla"/M/333157080/333157080@gapps.yrdsb.ca///9/AMI1O1/Instrumental Music-Band/1/AMR1O1/Repertoire//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1///////9/AVI1O1/Visual Arts (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Octavia,Malvina"/M/176005560/176005560@gapps.yrdsb.ca///11/AVI3M1/Visual Arts/1/BBB4M1/International Business Fundamentals//1/CIE3M1/The Individual and the Economy/1/ENG3U1/English/1/MCR3U6/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TDJ3M1/Technological Design/1//////////8/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1/IDC4UE/Interdisciplinary Studies (Alternate)/1///
"Tonia,Dotti"/F/348431880/348431880@gapps.yrdsb.ca///9/AMI1O1/Instrumental Music-Band/1/AMR1O1/Repertoire//1/BTT1O1/Information and Communication Techn/1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W7/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D7/Science/1///////9/TIJ1O1/Exploring Technologies (Alternate)/1/AVI1O1/Visual Arts (Alternate)/1///
"Rivi,Danit"/M/173972484/173972484@gapps.yrdsb.ca///12/ENG4U1/English/1/ICS4UE/Computer Science//1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1////////////////6/SBI4U1/Biology (Alternate)/1/BBB4M1/International Business Fundamentals (Alternate)/1///
"Hannis,Gaby"/F/238915692/238915692@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/CLU3M1/Understanding Canadian Law//1/COP3X#/Co Op Sem 1 or 2 Am or Pm/2/CPW4U1/Canadian and World Politics/1/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MDM4U1/Mathematics of Data Management/1/////////////7/CIE3M1/The Individual and the Economy (Alternate)/1/HFC3M1/Food and Culture (Alternate)/1///
"Joannes,Marielle"/M/338592408/338592408@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1P1/Geography of Canada//1/ENG1D1/English/1/FSF1P1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1//////
"Hanny,Sarina"/M/338476752/338476752@gapps.yrdsb.ca///11/AMI3M1/Instrumental Music-Band/1/AMR3M1/Repertoire//1/ENG3U1/English/1/ICS3U1/Introduction to Computer Science/1/ICS4UE/Computer Science/1/MHF4U1/Advanced Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TEJ3M1/Computer Engineering Technology/1///////9/CIE3M1/The Individual and the Economy (Alternate)/1/TDJ3M1/Technological Design (Alternate)/1///
"Sabra,Philipa"/F/239111340/239111340@gapps.yrdsb.ca///11/AWL3M1/Visual Arts - Drawing/1/CLU3M1/Understanding Canadian Law//1/COP3X9/CoOp Sem 2 Am or PM/2/ENG3UE/English/1/MCR3U6/Functions/1/SBI3U6/Biology/1/SCH3U6/Chemistry/1/////////////7/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1/AWQ3O1/Visual Arts - Photography (Alternate)/1///
"Aviva,Freda"/M/337407960/337407960@gapps.yrdsb.ca///11/ENG3U1/English/1/FSF3U1/Core French//1/ICS3U6/Introduction to Computer Science /1/MCR3U6/Functions/1/PPL3O9/Healthy Active Living Education-Male/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TEJ3M1/Computer Engineering Technology/1//////////8/COP3X#/Co Op Sem 1 or 2 Am or Pm (Alternate)/2//////
"Genni,Rona"/M/338324100/338324100@gapps.yrdsb.ca///9/ADA1O1/Drama/1/BTT1O1/Information and Communication Techn//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1/TIJ1O1/Exploring Technologies (Alternate)/1///
"Norma,Loise"/M/342395580/342395580@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHV2O1/Civics and Citizenship//0.5/ENG2P1/English/1/GLC2O1/Career Studies/0.5/GLE2O1/Learning Strategies: Skills for Success in Secondary School/1/HFN2O1/Food and Nutrition/1/MFM2P1/Foundations of Mathematics/1/PAF2O9/Personal and Fitness Activities-Male/1/SNC2P1/Science/1///////9/ADB2O1/Drama - Musical Theatre (Alternate)/1/PPL2O9/Healthy Active Living Education-Male (Alternate)/1///
"Adelind,Adara"/M/349616004/349616004@gapps.yrdsb.ca///12/ENG4U1/English/1/HHG4M1/Issues in Human Growth and Development//1/HSB4U1/Challenge and Change in Society/1/MCR3U1/Functions/1/MHF4U1/Advanced Functions/1/PPL4O9/Healthy Active Living Education/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/ZREMOT/Remote Holding Code/0///////9/////////
"Coral,Cherri"/F/331455960/331455960@gapps.yrdsb.ca///12/CHY4U1/World History: The West and the Wor/1/CLN4U1/Canadian and International Law//1/CPW4U1/Canadian and World Politics/1/ENG4U1/English/1/HFA4U1/Nutrition and Health/1/HHG4M1/Issues in Human Growth and Development/1/TGV4M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/////////
"Salomi,Lenna"/F/331456260/331456260@gapps.yrdsb.ca///10/AVI2O1/Visual Arts/1/AWC2O1/Visual Arts- Ceramics//1/BBI2O1/Introduction to Business/1/CHC2P1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/SNC2P1/Science/1///////9/////////
